status_id,user_id,created_at,screen_name,text,source,reply_to_status_id,reply_to_user_id,reply_to_screen_name,is_quote,is_retweet,favourites_count,retweet_count,country_code,place_full_name,place_type,followers_count,friends_count,account_lang,account_created_at,verified,lang
1.24768E+18,2955811542,2020-04-08T00:18:00Z,CharanSistla,"Shocking
#Covid_19

https://t.co/XtrSNp2hVw",Twitter for Android,,,,FALSE,FALSE,5057,0,IN,"Hyderabad, India",city,217,739,,2015-01-02T09:27:37Z,FALSE,en
1.24768E+18,358315487,2020-04-08T00:24:05Z,ronitchotlani,"Hats Off @jack 
we need more people like you to help the ones in need. 
#Covid_19 #CoronavirusPandemic https://t.co/kgWELtkCsS",Twitter for iPhone,,,,TRUE,FALSE,7220,0,IN,"Aurangabad, India",city,226,1076,,2011-08-19T18:38:39Z,FALSE,en
1.24768E+18,483248746,2020-04-08T00:33:54Z,AjaiMalhotra,"As per a new ILO report, #COVID19 is causing “devastating losses” in working hours and employment and the world is set to lose 195 million full-time jobs due to it: https://t.co/AFsqSVLFwW",Twitter for iPhone,,,,FALSE,FALSE,1295,0,IN,"Gurgaon, India",city,334,442,,2012-02-04T20:08:53Z,FALSE,en
1.24768E+18,139656004,2020-04-08T00:36:38Z,Khalid_R_Khan,"@PDChina Now That's something we need In 🇮🇳 but unfortunately 👇
we are too busy in fighting our religious blame identity battles
🤔 If this continues we might never see this technology riding our roads
#Covid_19 
#Covid19India 
👉We need technology 
We don't need politicians billboards.",Twitter for Android,1.24733E+18,303862998,PDChina,FALSE,FALSE,20,1,IN,"New Delhi, India",city,99,294,,2010-05-03T08:28:53Z,FALSE,en
1.24769E+18,44190276,2020-04-08T00:43:48Z,Krimzon_Koz,"Before and After :)

I loved making this meal &lt;3

Dal courtesy Sandy &lt;3

#KashishChibaarSharma #ShivoHum #paagalman #MadHatter #BohoQuigrungegodddess #cooking #cookingathome #lockdown #covid_19 #healing #saket… https://t.co/biO9qPGOHh",Instagram,,,,FALSE,FALSE,209,0,IN,"New Delhi, India",city,877,462,,2009-06-02T19:43:42Z,FALSE,en
1.24769E+18,7.9087E+17,2020-04-08T00:48:25Z,dev_dharani,"@ELister_social bhai you reach out in everyone's comments, everyone's tweet, like everywhere instantly with your #CoronaUpdates.. You are spreading more than this #Corona..

#CoronaUpdatesInIndia
#Covid_19 #CoronaInMaharashtra
#coronavirusinindia #Coronaindia",Twitter for Android,,1.05499E+18,ELister_social,FALSE,FALSE,714,1,IN,"Mumbai, India",city,43,117,,2016-10-25T10:57:09Z,FALSE,en
1.24769E+18,61502443,2020-04-08T00:58:02Z,sscsoftweb,Palakkad IIT pitches in to fight #COVID19: https://t.co/kP9SSCRxPW,Twitter for Android,,,,FALSE,FALSE,340,0,IN,"Egmore Nungambakkam, India",city,342,1232,,2009-07-30T14:34:33Z,FALSE,en
1.24769E+18,2899387116,2020-04-08T01:01:54Z,adilquadripoet,"Shame on u @News18India  
Spreading a fake news 
#Covid_19 https://t.co/Z1nzsTkJTI",Twitter for Android,,,,FALSE,FALSE,415,0,IN,"Hyderabad, India",city,20,121,,2014-11-14T13:54:31Z,FALSE,en
1.24769E+18,49542208,2020-04-08T01:15:19Z,srlambda,@nitin_gadkari and @PMOIndia (@narendramodi ) I appeal to you to ban all companies from draining industrial wastage into water bodies. The #Yamuna seems to be clean. The #coastal areas are self healing. #Please keep it that way. #COVID19 has #helped us move in the right direction,Twitter for Android,,97217966,nitin_gadkari,FALSE,FALSE,176,0,IN,"Ahmadabad City, India",city,142,64,,2009-06-22T05:00:30Z,FALSE,en
1.24769E+18,61502443,2020-04-08T01:17:19Z,sscsoftweb,"#UNICEF releases comic book on #COVID19 in Tamil and English, created with children’s sketches: https://t.co/hvqM17NOC6",Twitter for Android,,,,FALSE,FALSE,340,0,IN,"Egmore Nungambakkam, India",city,342,1232,,2009-07-30T14:34:33Z,FALSE,en
1.2477E+18,233039234,2020-04-08T01:18:35Z,dnyadav,"Twitter Founder Jack Dorsey donates $ 1 billion (Rs 72,000 crore), 28% of his wealth, to fight #Covid_19, makes announcement on Twitter https://t.co/8N30VzVD6u",Twitter for Android,,,,FALSE,FALSE,231177,1,IN,"Mumbai, India",city,6604,3343,,2011-01-02T03:17:39Z,FALSE,en
1.2477E+18,1655640679,2020-04-08T01:32:31Z,ashishBJPamethi,"Yesterday’s #Power_Grid experts are today’s #Hydroxychloroquine experts!!🤣🤣🤣
#ज्ञानी
#AA20 #31DaystoVD31stbday #WorldHealthDay2020 #StayAtHome #EXO #hanumanjayanti2020 #AlluArjun #SingleLadiesChallenge #COVID19 #HBDAlluArjun",Twitter for Android,,,,FALSE,FALSE,2845,1,IN,"Uttar Pradesh, India",admin,118,551,,2013-08-08T15:27:57Z,FALSE,en
1.2477E+18,1.19246E+18,2020-04-08T01:34:44Z,SapnaRathi18,"As #Covid_19 continues to impact communities around the world, people are coming together to help one another now more than ever. #Google launching a #Doodle series to recognize and honor many of those on the front lines.https://t.co/adv3iycyWx

@GoogleDoodles @sundarpichai",Twitter for Android,,,,FALSE,FALSE,256,0,IN,"Rajasthan, India",admin,72,172,,2019-11-07T15:11:34Z,FALSE,en
